pet_id,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m),color_type_encode
ANSL_64250,0.0,Brown,0.42,0.0,0.1111111111111111,1.0,2,2016-10-23,2017-11-21,0.04665920119447555,0.0,0.1751111111111111,0.9636363636363636
ANSL_76096,0.0,Brown,0.97,0.0,0.1111111111111111,1.0,2,2018-01-24,2019-04-24,0.05424909792211024,0.0,0.20111111111111113,0.9636363636363636
ANSL_73107,0.3333333333333333,Blue,0.79,0.0,0.1111111111111111,0.0,2,2017-12-26,2019-02-26,0.0507652108995894,0.0,0.9286666666666666,0.45454545454545453
ANSL_57348,0.0,Sable,0.72,0.0,0.1111111111111111,1.0,2,2011-03-28,2017-04-19,0.27311185765833024,0.0,0.8373333333333334,0.8727272727272727
ANSL_73756,0.0,Brown,0.41,0.0,0.1111111111111111,1.0,2,2018-10-08,2019-03-31,0.019285803160383228,0.0,0.8804444444444444,0.9636363636363636
ANSL_74630,0.6666666666666666,Tortie,0.44,0.8421052631578947,1.0,1.0,1,2015-10-23,2016-11-14,0.04591265397536394,0.0,0.2348888888888889,0.34545454545454546
ANSL_61857,0.6666666666666666,Brown Tabby,0.63,0.42105263157894735,0.2222222222222222,1.0,1,2018-07-29,2018-10-05,0.006096802289411472,0.0,0.7628888888888888,0.18181818181818182
ANSL_59232,0.3333333333333333,Black,0.53,0.0,0.1111111111111111,0.0,1,2016-08-31,2018-09-25,0.09157645887769068,0.0,0.5468888888888889,0.4727272727272727
ANSL_68177,0.6666666666666666,Black,0.82,0.0,0.7777777777777778,0.0,2,2015-06-11,2018-07-04,0.1368669901704616,0.0,0.7251111111111112,0.4727272727272727
ANSL_76597,0.0,White,0.37,0.0,0.1111111111111111,1.0,2,2009-03-22,2019-05-06,0.4576334453154162,0.0,0.49955555555555553,0.4909090909090909
ANSL_72149,0.6666666666666666,Black,0.45,0.10526315789473684,0.2222222222222222,0.0,1,2018-07-07,2018-08-28,0.004106009705113848,0.0,0.5226666666666667,0.4727272727272727
ANSL_63303,0.3333333333333333,Brown,0.54,0.0,0.7777777777777778,0.0,2,2015-02-07,2017-11-06,0.12243374393430384,0.0,0.057999999999999996,0.9636363636363636
ANSL_50805,0.6666666666666666,Black,0.55,0.6842105263157895,1.0,1.0,2,2019-02-13,2019-03-10,0.0007465472191116088,0.0,0.5733333333333334,0.4727272727272727
ANSL_70762,0.3333333333333333,Red,1.0,0.0,0.7777777777777778,0.0,2,2008-06-28,2016-07-18,0.36369292024387206,0.0,0.12266666666666666,0.8909090909090909
ANSL_66676,0.6666666666666666,White,0.15,0.8947368421052632,1.0,0.0,1,2018-03-07,2019-03-29,0.04578822943884534,0.0,0.8808888888888889,0.4909090909090909
ANSL_70584,0.3333333333333333,Yellow,0.14,0.6842105263157895,1.0,0.0,2,2017-01-19,2018-02-20,0.04703247480403135,0.0,0.6817777777777778,0.5636363636363636
ANSL_51713,1.0,Brown,0.58,0.7894736842105263,0.4444444444444444,2.0,4,2018-01-11,2019-02-02,0.04578822943884534,1.0,0.6351111111111111,0.9636363636363636
ANSL_62335,0.6666666666666666,Brown Brindle,0.63,0.0,0.7777777777777778,1.0,2,2016-09-16,2018-10-08,0.09120318526813488,0.0,0.6237777777777778,0.7636363636363637
ANSL_54934,0.3333333333333333,Black,0.85,0.0,0.7777777777777778,0.0,2,2015-05-25,2017-06-15,0.09120318526813488,0.0,0.5537777777777778,0.4727272727272727
ANSL_66493,0.3333333333333333,Black,0.61,0.0,0.1111111111111111,0.0,2,2012-11-13,2018-03-08,0.23914395918875203,0.0,0.36688888888888893,0.4727272727272727
ANSL_63272,0.3333333333333333,Black,0.28,0.0,0.7777777777777778,0.0,2,2003-04-01,2018-10-22,0.7047405748413588,0.0,0.8053333333333333,0.4727272727272727
ANSL_57896,0.6666666666666666,Blue,0.05,0.0,0.7777777777777778,0.0,2,2015-11-27,2017-06-19,0.06855791962174941,0.0,0.9675555555555555,0.45454545454545453
ANSL_54272,0.3333333333333333,Orange Tabby,0.6,0.0,0.1111111111111111,0.0,1,2016-07-11,2017-04-05,0.030981709593131766,0.0,0.4822222222222223,0.05454545454545454
ANSL_57465,0.0,Brown Tabby,0.17,0.8421052631578947,1.0,1.0,1,2016-06-21,2017-07-15,0.046037078511882545,0.0,0.9488888888888889,0.18181818181818182
ANSL_57272,0.0,Black,0.52,0.0,0.7777777777777778,1.0,1,2006-11-06,2016-12-01,0.4552693791215628,0.0,0.9742222222222224,0.4727272727272727
ANSL_76546,0.3333333333333333,Black,0.19,0.0,0.7777777777777778,0.0,2,2015-04-12,2019-05-05,0.18228194599975114,0.0,0.3544444444444444,0.4727272727272727
ANSL_72276,0.0,Brown Brindle,0.97,0.0,0.7777777777777778,1.0,2,2015-07-27,2017-08-18,0.09132760980465347,0.0,0.29622222222222216,0.7636363636363637
ANSL_58174,1.0,Brown Tabby,0.07,0.6842105263157895,1.0,2.0,1,2017-11-25,2017-12-18,0.0004976981460744059,1.0,0.35422222222222216,0.18181818181818182
ANSL_67483,1.0,Black,0.89,0.7894736842105263,0.4444444444444444,2.0,4,2016-10-17,2018-11-07,0.09107876073161628,1.0,0.9695555555555556,0.4727272727272727
ANSL_72032,0.0,Black,1.0,0.3684210526315789,0.1111111111111111,1.0,2,2006-06-29,2017-02-13,0.4806519845713575,0.0,0.97,0.4727272727272727
ANSL_57246,0.6666666666666666,Black,0.67,0.0,0.1111111111111111,1.0,1,2017-06-17,2017-09-10,0.008212019410227697,0.0,0.25622222222222224,0.4727272727272727
ANSL_61090,0.0,Tan,0.57,0.0,0.7777777777777778,1.0,2,2014-07-22,2016-08-16,0.09170088341420929,0.0,0.59,0.7090909090909091
ANSL_56923,0.0,Brown Tabby,0.24,0.0,0.1111111111111111,1.0,1,2015-06-28,2016-08-18,0.04952096553440338,0.0,0.11111111111111112,0.18181818181818182
ANSL_69126,0.6666666666666666,Brown Tabby,0.95,0.47368421052631576,0.2222222222222222,0.0,1,2016-06-30,2016-09-10,0.006594500435485878,0.0,0.9022222222222223,0.18181818181818182
ANSL_71928,0.6666666666666666,Brown,0.69,0.9473684210526315,0.4444444444444444,1.0,4,2016-12-08,2017-02-25,0.007465472191116088,0.0,0.3766666666666666,0.9636363636363636
ANSL_62286,0.3333333333333333,Tricolor,0.0,0.0,0.7777777777777778,0.0,2,2011-08-31,2018-09-21,0.3184023889511012,0.0,0.10955555555555554,0.8
ANSL_54378,0.6666666666666666,Brown Brindle,0.07,0.6842105263157895,1.0,1.0,2,2016-06-26,2016-12-20,0.019659076769939034,0.0,0.42333333333333334,0.7636363636363637
ANSL_54629,0.0,Tortie,0.49,0.0,0.1111111111111111,1.0,1,2017-07-08,2017-10-08,0.009082991165857908,0.0,0.5535555555555555,0.34545454545454546
ANSL_70189,0.6666666666666666,Brown,0.69,0.6842105263157895,1.0,1.0,2,2016-09-23,2018-10-17,0.09145203434117208,0.0,0.19044444444444447,0.9636363636363636
ANSL_51079,0.0,Gray,0.15,0.6842105263157895,1.0,1.0,1,2006-12-20,2019-01-16,0.5463481398531791,0.0,0.42200000000000004,0.9454545454545454
ANSL_57635,0.6666666666666666,Black,0.31,0.6842105263157895,1.0,1.0,2,2016-11-04,2016-12-25,0.003981585168595247,0.0,0.6157777777777778,0.4727272727272727
ANSL_70618,0.3333333333333333,Cream,0.03,0.0,0.7777777777777778,0.0,2,2014-09-30,2018-10-20,0.18190867239019534,0.0,0.3524444444444445,0.509090909090909
ANSL_72747,0.0,Blue Tabby,0.17,0.0,0.1111111111111111,1.0,1,2017-10-05,2018-01-30,0.012193604578822945,0.0,0.07422222222222222,0.16363636363636364
ANSL_66223,0.6666666666666666,Black,0.55,0.0,0.1111111111111111,0.0,4,2017-04-15,2017-11-17,0.024511633694164488,0.0,0.6991111111111111,0.4727272727272727
ANSL_60291,0.6666666666666666,White,0.6,0.6842105263157895,1.0,1.0,2,2017-08-21,2017-11-27,0.009829538384969517,0.0,0.2815555555555556,0.4909090909090909
ANSL_76690,0.0,Black,0.58,0.3684210526315789,0.1111111111111111,1.0,1,2019-01-12,2019-05-08,0.012069180042304343,0.0,0.37755555555555553,0.4727272727272727
ANSL_51592,0.3333333333333333,White,0.67,0.0,0.7777777777777778,0.0,2,2014-06-27,2017-07-19,0.13674256563394302,0.0,0.06666666666666667,0.4909090909090909
ANSL_55351,0.3333333333333333,Tan,0.42,0.6842105263157895,1.0,0.0,2,2017-05-28,2018-06-23,0.04628592758491975,0.0,0.04799999999999999,0.7090909090909091
ANSL_57093,0.3333333333333333,Black,0.14,0.0,0.1111111111111111,0.0,1,2018-09-12,2018-12-25,0.010576085604081124,0.0,0.3537777777777778,0.4727272727272727
ANSL_66938,0.3333333333333333,Chocolate,0.48,0.6842105263157895,1.0,0.0,2,2008-03-31,2018-09-30,0.4748040313549832,0.0,0.9417777777777778,0.6909090909090909
ANSL_73240,0.3333333333333333,Black,0.06,0.0,0.7777777777777778,0.0,2,2017-04-30,2017-10-26,0.019907925842976234,0.0,0.21555555555555553,0.4727272727272727
ANSL_70296,0.3333333333333333,Tan,0.86,0.0,0.1111111111111111,0.0,2,2016-05-02,2016-08-20,0.011322632823192734,0.0,0.4788888888888889,0.7090909090909091
ANSL_73826,1.0,Gray,0.27,0.6842105263157895,1.0,2.0,1,2017-11-09,2017-12-06,0.0009953962921488118,1.0,0.6253333333333334,0.9454545454545454
ANSL_74189,0.0,Black,0.91,0.0,0.7777777777777778,1.0,2,2013-02-17,2018-03-10,0.2274480527560035,0.0,0.7995555555555556,0.4727272727272727
ANSL_65554,0.3333333333333333,Black,0.08,0.0,0.1111111111111111,0.0,1,2017-07-02,2018-05-27,0.038571606320766456,0.0,0.32133333333333336,0.4727272727272727
ANSL_69600,0.0,Brown,0.9,0.0,0.7777777777777778,1.0,2,2017-01-23,2019-02-23,0.09232300609680229,0.0,0.2602222222222222,0.9636363636363636
ANSL_73951,0.3333333333333333,Yellow,0.38,0.0,0.7777777777777778,0.0,2,2010-07-20,2017-08-09,0.31827796441458256,0.0,0.20999999999999996,0.5636363636363636
ANSL_73008,0.0,Brown Tabby,0.45,0.3684210526315789,0.1111111111111111,1.0,1,2017-07-15,2017-11-20,0.01356227448052756,0.0,0.2233333333333333,0.18181818181818182
ANSL_74256,0.3333333333333333,Tan,0.05,0.0,0.7777777777777778,0.0,2,2010-11-18,2017-12-19,0.31964663431628715,0.0,0.052222222222222205,0.7090909090909091
ANSL_73408,0.3333333333333333,Brown,0.04,0.0,0.1111111111111111,0.0,2,2015-08-24,2018-11-29,0.14607440587283813,0.0,0.04666666666666665,0.9636363636363636
ANSL_68904,1.0,Brown Tabby,0.11,0.9473684210526315,0.4444444444444444,2.0,1,2013-07-15,2016-08-04,0.1364937165609058,1.0,0.7953333333333333,0.18181818181818182
ANSL_51979,0.6666666666666666,White,0.63,0.6842105263157895,1.0,0.0,2,2016-09-05,2016-12-28,0.01182033096926714,0.0,0.9744444444444444,0.4909090909090909
ANSL_67320,0.0,Tan,0.04,0.631578947368421,0.1111111111111111,1.0,2,2010-06-22,2018-07-25,0.3653104392186139,0.0,0.28555555555555556,0.7090909090909091
ANSL_70590,0.6666666666666666,Black,0.43,0.05263157894736842,0.4444444444444444,0.0,1,2015-10-01,2017-12-24,0.09904193106880677,0.0,0.3082222222222222,0.4727272727272727
ANSL_75901,0.3333333333333333,White,0.77,0.0,0.7777777777777778,0.0,2,2016-07-26,2019-04-20,0.12181162125171084,0.0,0.36977777777777776,0.4909090909090909
ANSL_70273,0.0,Tan,0.61,0.6842105263157895,1.0,1.0,2,2016-08-15,2018-09-10,0.09170088341420929,0.0,0.03222222222222222,0.7090909090909091
ANSL_65246,0.0,Red,0.7,0.0,0.7777777777777778,1.0,2,2015-04-02,2017-09-08,0.10837377130770189,0.0,0.2133333333333333,0.8909090909090909
ANSL_53940,0.0,Black Smoke,0.86,0.3684210526315789,0.1111111111111111,1.0,1,2018-08-08,2019-01-06,0.016424038820455393,0.0,0.3148888888888889,0.2545454545454545
ANSL_61926,0.0,Tan,0.09,0.0,0.1111111111111111,1.0,2,2013-07-18,2017-01-19,0.15702376508647506,0.0,0.5406666666666667,0.7090909090909091
ANSL_58582,1.0,Blue Point,0.91,0.6842105263157895,1.0,2.0,1,2016-06-28,2016-08-09,0.002861764339927834,1.0,0.5655555555555556,0.09090909090909091
ANSL_64127,0.3333333333333333,Brown Tabby,0.1,0.0,0.1111111111111111,0.0,1,2015-12-04,2016-12-30,0.04641035212143835,0.0,0.29688888888888887,0.18181818181818182
ANSL_53106,0.6666666666666666,Blue Tabby,0.0,0.8947368421052632,1.0,1.0,1,2016-08-14,2018-09-09,0.09170088341420929,0.0,0.35977777777777775,0.16363636363636364
ANSL_66604,0.0,Brown Tabby,0.54,0.3684210526315789,0.1111111111111111,1.0,1,2018-09-23,2019-01-09,0.01107378375015553,0.0,0.7606666666666666,0.18181818181818182
ANSL_61478,1.0,Orange Tabby,0.21,0.6842105263157895,1.0,2.0,1,2016-08-07,2016-09-02,0.0008709717556302103,1.0,0.00822222222222221,0.05454545454545454
ANSL_67259,0.3333333333333333,Orange Tabby,0.06,0.6842105263157895,1.0,0.0,1,2007-07-19,2017-08-11,0.45502053004852555,0.0,0.8191111111111111,0.05454545454545454
ANSL_62911,0.0,Torbie,0.04,0.8421052631578947,1.0,1.0,1,2015-08-03,2017-08-28,0.09170088341420929,0.0,0.9262222222222222,0.32727272727272727
ANSL_59614,0.3333333333333333,Orange Tabby,0.58,0.0,0.1111111111111111,0.0,1,2018-05-25,2018-09-05,0.010451661067562523,0.0,0.4248888888888888,0.05454545454545454
ANSL_72525,1.0,Tortie,0.23,0.6842105263157895,1.0,2.0,1,2016-11-26,2017-01-01,0.002115217120816225,1.0,0.984,0.34545454545454546
ANSL_50822,0.6666666666666666,White,0.55,0.0,0.7777777777777778,0.0,2,2015-11-25,2017-12-16,0.09120318526813488,0.0,0.8502222222222222,0.4909090909090909
ANSL_71398,0.0,Brown Tabby,0.46,0.3684210526315789,0.1111111111111111,1.0,1,2018-01-30,2018-04-15,0.0069677740450416826,0.0,0.024666666666666663,0.18181818181818182
ANSL_56630,0.0,Brown,0.41,0.0,0.1111111111111111,1.0,2,2011-11-18,2018-12-12,0.318775662560657,0.0,0.6037777777777779,0.9636363636363636
ANSL_67636,0.0,Tricolor,0.54,0.6842105263157895,1.0,1.0,2,2018-01-02,2018-06-30,0.019907925842976234,0.0,0.17844444444444443,0.8
ANSL_52302,0.3333333333333333,Black,0.66,0.6842105263157895,1.0,0.0,2,2012-04-18,2019-01-07,0.3030981709593132,0.0,0.16644444444444442,0.4727272727272727
ANSL_62682,0.6666666666666666,Red,0.21,0.0,0.7777777777777778,0.0,2,2016-03-27,2018-04-20,0.09145203434117208,0.0,0.05555555555555554,0.8909090909090909
ANSL_54368,0.0,Black,0.83,0.0,0.1111111111111111,1.0,1,2016-12-10,2017-03-20,0.010078387458006719,0.0,0.8335555555555555,0.4727272727272727
ANSL_62089,0.0,White,0.34,0.0,0.7777777777777778,1.0,2,2011-08-08,2018-08-29,0.3184023889511012,0.0,0.6417777777777779,0.4909090909090909
ANSL_62329,1.0,Black,0.31,0.8421052631578947,1.0,2.0,1,2015-01-01,2017-01-23,0.09132760980465347,1.0,0.8746666666666667,0.4727272727272727
ANSL_67013,0.0,Brown Tabby,0.93,0.0,0.1111111111111111,1.0,1,2010-08-04,2016-08-27,0.2732362821948488,0.0,0.2695555555555555,0.18181818181818182
ANSL_59515,0.3333333333333333,White,0.58,0.0,0.1111111111111111,0.0,2,2014-08-19,2016-09-15,0.09194973248724649,0.0,0.9731111111111111,0.4909090909090909
ANSL_69870,0.0,Black,0.41,0.0,0.1111111111111111,1.0,2,2018-03-28,2018-12-30,0.03210153042179918,0.0,0.16266666666666665,0.4727272727272727
ANSL_62561,0.3333333333333333,Black,0.51,0.3684210526315789,0.1111111111111111,0.0,1,2018-07-26,2018-11-22,0.012442453651860147,0.0,0.5924444444444444,0.4727272727272727
ANSL_62140,0.0,Brown Tabby,0.61,0.0,0.1111111111111111,1.0,1,2017-10-07,2018-11-10,0.04728132387706856,0.0,0.1311111111111111,0.18181818181818182
ANSL_53925,0.0,Black Smoke,0.89,0.0,0.7777777777777778,1.0,2,2017-03-18,2018-04-06,0.04541495582928953,0.0,0.5399999999999999,0.2545454545454545
ANSL_60622,0.0,White,0.32,0.0,0.1111111111111111,1.0,2,2016-01-31,2016-12-28,0.03894487993032226,0.0,0.15844444444444444,0.4909090909090909
ANSL_68271,0.6666666666666666,Chocolate,0.75,0.0,0.7777777777777778,0.0,2,2018-02-08,2019-01-17,0.040313549832026875,0.0,0.5875555555555556,0.6909090909090909
ANSL_64085,1.0,Brown,0.62,0.7894736842105263,0.4444444444444444,2.0,4,2018-01-21,2019-02-12,0.04578822943884534,1.0,0.2477777777777777,0.9636363636363636
ANSL_60495,0.6666666666666666,Cream Tabby,0.0,0.6842105263157895,1.0,0.0,1,2017-07-01,2017-08-21,0.003981585168595247,0.0,0.7982222222222223,0.07272727272727272
ANSL_67174,0.0,Apricot,0.9,0.0,0.1111111111111111,1.0,2,2010-01-30,2018-03-08,0.3658081373646883,0.0,0.12311111111111109,0.8181818181818182
ANSL_75912,0.6666666666666666,Black,0.19,0.6842105263157895,1.0,0.0,2,2009-01-25,2019-02-16,0.45477168097548837,0.0,0.30088888888888893,0.4727272727272727
ANSL_61815,0.3333333333333333,Orange Tabby,0.01,0.0,0.1111111111111111,0.0,1,2017-07-15,2017-10-24,0.01020281199452532,0.0,0.019999999999999987,0.05454545454545454
ANSL_74169,0.0,Brown Tabby,0.54,0.0,0.1111111111111111,1.0,1,2017-11-22,2019-03-01,0.05536891875077765,0.0,0.1602222222222222,0.18181818181818182
ANSL_56108,0.0,Brown Tabby,0.51,0.0,0.1111111111111111,1.0,1,2018-06-30,2018-11-13,0.014557670772676373,0.0,0.6248888888888889,0.18181818181818182
ANSL_59810,0.3333333333333333,Black,0.7,0.0,0.1111111111111111,0.0,2,2017-02-21,2018-03-20,0.04641035212143835,0.0,0.7051111111111111,0.4727272727272727
ANSL_64133,0.3333333333333333,Brown,0.19,0.6842105263157895,1.0,0.0,2,2015-02-28,2017-01-22,0.083986562150056,0.0,0.08977777777777776,0.9636363636363636
ANSL_60628,1.0,Black,0.32,0.6842105263157895,1.0,2.0,1,2017-07-09,2017-08-02,0.0006221226825930073,1.0,0.24688888888888885,0.4727272727272727
ANSL_61188,0.6666666666666666,Brown,0.17,0.0,0.7777777777777778,1.0,2,2012-03-09,2017-08-02,0.24300111982082867,0.0,0.37111111111111106,0.9636363636363636
ANSL_59418,0.3333333333333333,Black,0.06,0.0,0.7777777777777778,0.0,2,2014-10-12,2016-11-02,0.09120318526813488,0.0,0.8975555555555557,0.4727272727272727
ANSL_70301,0.3333333333333333,Orange Tabby,0.0,0.0,0.1111111111111111,0.0,1,2017-06-23,2017-11-30,0.017543859649122806,0.0,0.6904444444444445,0.05454545454545454
ANSL_68908,0.3333333333333333,Black,0.94,0.0,0.7777777777777778,0.0,2,2015-08-10,2017-09-10,0.09244743063332089,0.0,0.45355555555555555,0.4727272727272727
ANSL_68592,0.3333333333333333,Brown,0.47,0.0,0.1111111111111111,0.0,2,2014-11-12,2016-12-17,0.0929451287793953,0.0,0.7422222222222222,0.9636363636363636
ANSL_52019,0.6666666666666666,Red,0.68,0.0,0.7777777777777778,0.0,2,2013-01-16,2017-02-10,0.18253079507278835,0.0,0.7444444444444445,0.8909090909090909
ANSL_55703,0.6666666666666666,Black,0.67,0.6842105263157895,1.0,1.0,1,2016-11-25,2017-01-15,0.003981585168595247,0.0,0.9815555555555556,0.4727272727272727
ANSL_61326,0.3333333333333333,Orange Tabby,0.61,0.3684210526315789,0.1111111111111111,0.0,1,2017-06-23,2017-10-19,0.012318029115341545,0.0,0.5991111111111111,0.05454545454545454
ANSL_53816,0.6666666666666666,Tan,0.87,0.0,0.7777777777777778,1.0,2,2016-07-08,2017-07-29,0.045663804902326736,0.0,0.6453333333333333,0.7090909090909091
ANSL_62748,1.0,Brown Tabby,0.63,0.9473684210526315,0.4444444444444444,2.0,1,2015-06-29,2017-07-20,0.09120318526813488,1.0,0.9695555555555556,0.18181818181818182
ANSL_59979,0.3333333333333333,Brown Tabby,0.38,0.0,0.1111111111111111,0.0,1,2016-04-11,2017-07-07,0.053875824312554436,0.0,0.1291111111111111,0.18181818181818182
ANSL_63425,0.3333333333333333,Black,0.88,0.0,0.1111111111111111,0.0,1,2015-11-16,2018-03-13,0.10314794077392062,0.0,0.019555555555555545,0.4727272727272727
ANSL_61918,0.0,Brown Tabby,0.18,0.8421052631578947,1.0,1.0,1,2017-01-26,2017-08-20,0.023267388328978473,0.0,0.8246666666666667,0.18181818181818182
ANSL_73760,0.0,Red,0.17,0.0,0.7777777777777778,1.0,2,2014-11-15,2016-12-07,0.09132760980465347,0.0,0.7402222222222222,0.8909090909090909
ANSL_55507,0.0,Tan,0.18,0.0,0.7777777777777778,1.0,2,2016-10-08,2017-10-29,0.045663804902326736,0.0,0.7424444444444445,0.7090909090909091
ANSL_70114,0.6666666666666666,Black,0.76,0.0,0.7777777777777778,0.0,2,2017-09-01,2018-02-22,0.019285803160383228,0.0,0.7108888888888889,0.4727272727272727
ANSL_61591,0.6666666666666666,Brown,0.66,0.6842105263157895,1.0,0.0,4,2017-11-17,2018-01-12,0.004603707851188255,0.0,0.7826666666666666,0.9636363636363636
ANSL_50103,0.3333333333333333,Chocolate,0.54,0.0,0.1111111111111111,0.0,2,2017-02-24,2019-03-20,0.09145203434117208,0.0,0.5635555555555555,0.6909090909090909
ANSL_50765,0.3333333333333333,Brown,0.89,0.0,0.1111111111111111,0.0,2,2018-02-17,2018-12-15,0.03508771929824561,0.0,0.8466666666666667,0.9636363636363636
ANSL_52087,0.0,Black,0.15,0.0,0.7777777777777778,1.0,2,2015-10-16,2018-05-15,0.11484384720666915,0.0,0.15622222222222223,0.4727272727272727
ANSL_68293,0.0,Blue,0.98,0.0,0.1111111111111111,1.0,1,2016-02-05,2018-03-10,0.09269627970635809,0.0,0.19422222222222219,0.45454545454545453
ANSL_59113,0.0,Cream,0.94,0.6842105263157895,1.0,1.0,2,2018-02-02,2018-10-27,0.030857285056613164,0.0,0.26155555555555554,0.509090909090909
ANSL_53742,0.3333333333333333,Fawn,0.98,0.0,0.7777777777777778,0.0,2,2014-08-25,2016-09-23,0.09219858156028368,0.0,0.7493333333333333,0.7818181818181819
ANSL_72566,0.6666666666666666,Tan,0.88,0.6842105263157895,1.0,0.0,2,2017-03-18,2018-04-15,0.046534776657956946,0.0,0.2691111111111111,0.7090909090909091
ANSL_63938,0.3333333333333333,White,0.28,0.9473684210526315,0.4444444444444444,0.0,2,2006-03-03,2017-06-11,0.5100161751897474,0.0,0.6024444444444444,0.4909090909090909
ANSL_64537,0.0,Black,0.93,0.0,0.7777777777777778,1.0,2,2013-06-03,2017-08-24,0.18962299365434865,0.0,0.13466666666666666,0.4727272727272727
ANSL_71575,0.3333333333333333,Brown,0.25,0.0,0.7777777777777778,0.0,2,2017-09-18,2018-04-16,0.02376508647505288,0.0,0.6486666666666666,0.9636363636363636
ANSL_65903,0.3333333333333333,Black,0.69,0.6842105263157895,1.0,0.0,1,2016-08-12,2017-09-17,0.04753017295010576,0.0,0.05244444444444443,0.4727272727272727
ANSL_64277,0.0,Blue Merle,0.31,0.0,0.7777777777777778,1.0,2,2012-09-04,2017-09-21,0.22695035460992907,0.0,0.8177777777777777,0.7454545454545455
ANSL_73971,0.6666666666666666,Brown Tabby,0.99,0.8421052631578947,1.0,1.0,1,2016-04-07,2017-03-04,0.03882045539380366,0.0,0.8957777777777778,0.18181818181818182
ANSL_62629,0.6666666666666666,Black,0.32,0.6842105263157895,1.0,1.0,1,2018-11-17,2019-01-07,0.003981585168595247,0.0,0.2642222222222222,0.4727272727272727
ANSL_70176,0.6666666666666666,Torbie,0.3,0.6842105263157895,1.0,1.0,1,2016-10-29,2016-12-31,0.005474679606818465,0.0,0.7557777777777778,0.32727272727272727
ANSL_74521,0.3333333333333333,Brown,0.93,0.0,0.1111111111111111,0.0,2,2015-08-12,2017-09-12,0.09244743063332089,0.0,0.8513333333333333,0.9636363636363636
ANSL_54634,0.6666666666666666,Orange Tabby,0.05,0.6842105263157895,1.0,0.0,1,2018-12-08,2019-02-19,0.006718924972004479,0.0,0.3106666666666666,0.05454545454545454
ANSL_60482,0.0,Chocolate,0.1,0.0,0.7777777777777778,1.0,2,2012-11-02,2018-09-30,0.26614408361328856,0.0,0.6362222222222224,0.6909090909090909
ANSL_61998,0.3333333333333333,Tan,0.35,0.0,0.7777777777777778,0.0,2,2012-06-21,2018-07-22,0.274107253950479,0.0,0.298,0.7090909090909091
ANSL_58075,0.3333333333333333,Black,0.92,0.8947368421052632,1.0,0.0,1,2017-07-20,2018-08-20,0.046908050267512755,0.0,0.27244444444444443,0.4727272727272727
ANSL_65957,0.3333333333333333,Black,0.61,0.0,0.1111111111111111,0.0,2,2016-02-23,2016-07-17,0.015677491601343786,0.0,0.9597777777777777,0.4727272727272727
ANSL_67947,0.0,Brown,1.0,0.0,0.1111111111111111,1.0,2,2017-03-26,2017-06-18,0.008087594873709095,0.0,0.8222222222222222,0.9636363636363636
ANSL_69494,0.6666666666666666,White,0.39,0.0,0.7777777777777778,0.0,2,2015-02-26,2018-03-24,0.1372402637800174,0.0,0.6753333333333333,0.4909090909090909
ANSL_64636,0.0,Blue,0.58,0.0,0.1111111111111111,1.0,1,2016-11-11,2018-12-19,0.0931939778524325,0.0,0.684888888888889,0.45454545454545453
ANSL_68503,0.6666666666666666,Brown,0.97,0.6842105263157895,1.0,1.0,2,2014-06-29,2017-09-06,0.1425905188503173,0.0,0.31,0.9636363636363636
ANSL_54848,0.0,White,0.09,0.0,0.1111111111111111,1.0,1,2018-07-18,2018-10-27,0.01020281199452532,0.0,0.41644444444444445,0.4909090909090909
ANSL_52798,1.0,Black,0.83,0.7894736842105263,0.4444444444444444,2.0,4,2016-06-02,2018-06-23,0.09107876073161628,1.0,0.21533333333333332,0.4727272727272727
ANSL_52193,0.0,Tortie,0.4,0.8421052631578947,1.0,1.0,1,2016-06-12,2017-04-18,0.036207540126913025,0.0,0.5597777777777778,0.34545454545454546
ANSL_69897,0.3333333333333333,White,0.57,0.0,0.1111111111111111,0.0,2,2011-08-15,2018-05-08,0.303471444568869,0.0,0.7486666666666667,0.4909090909090909
ANSL_61756,0.3333333333333333,Black,0.87,0.3684210526315789,0.1111111111111111,0.0,1,2008-08-28,2019-02-08,0.4724399651611298,0.0,0.012888888888888887,0.4727272727272727
ANSL_63114,0.3333333333333333,White,0.57,0.0,0.1111111111111111,0.0,2,2015-10-29,2018-09-23,0.12952594251586413,0.0,0.3531111111111111,0.4909090909090909
ANSL_60180,0.3333333333333333,Black,0.22,0.6842105263157895,1.0,0.0,1,2014-06-26,2017-07-21,0.13711583924349882,0.0,0.4046666666666666,0.4727272727272727
ANSL_65876,0.3333333333333333,White,0.87,0.0,0.1111111111111111,0.0,2,2012-10-05,2017-11-21,0.23068309070548712,0.0,0.9868888888888888,0.4909090909090909
ANSL_63859,0.0,Brown Tabby,0.96,0.3684210526315789,0.1111111111111111,1.0,1,2016-10-22,2017-04-01,0.017668284185641408,0.0,0.47044444444444455,0.18181818181818182
ANSL_54485,0.3333333333333333,Black,0.47,0.0,0.1111111111111111,0.0,2,2016-02-09,2017-01-03,0.038571606320766456,0.0,0.4159999999999999,0.4727272727272727
ANSL_54448,0.3333333333333333,White,0.37,0.21052631578947367,0.4444444444444444,0.0,2,2014-06-06,2016-08-01,0.09555804404628593,0.0,0.39822222222222214,0.4909090909090909
